FilerEIN,TaxYear,BusinessName,Address,City,StateCode,ZipCode,PaidInternalFunds,ContributionsReceivedAndDelivered,GroupEIN,BusinessNameLine2Txt
208802884,2024,JD SPAIN SR FOR ARLINGTON COUNTY BOARD,PO BOX 41964,ARLINGTON,VA,22204,1000,,884322101,
208802884,2024,JEAN JOSEY FOR DUBLIN MAYOR 2024,6937 VILLAGE PARKWAY 2359,DUBLIN,CA,94568,500,,922286455,
208802884,2024,JEANNINE WISNOSKY STEHLIN FOR CULVER CITY COUNCIL 2024,249 EAST OCEAN BOULEVARD SUITE 670,LONG BEACH,CA,90802,500,,932618771,
208802884,2024,JEN DAY FOR NEBRASKA,15708 REDWOOD STREET,OMAHA,NE,68136,1000,,843918008,
208802884,2024,JETT BLACK FOR CITY COUNCIL 2024,104 N ALISOS STREET,SANTA BARBARA,CA,93103,250,,933349452,
208802884,2024,JO ELLA FOR KANSAS,PO BOX 14534,LENEXA,KS,66285,500,,834595437,
208802884,2024,JOEL LEVI FOR INDIANA,263 ALVOR COURT,CICERO,IN,46034,1000,,923981121,
208802884,2024,JOHN HARABEDIAN FOR ASSEMBLY 2024,16633 VENTURA BLVD 1008,ENCINO,CA,91436,500,,932762981,
208802884,2024,JOHN MACCARTHY FOR DISTRICT 27,620 RUTHERFORD STREET,GREENVILLE,SC,29609,500,,923110375,
208802884,2024,JONATHAN SMITH COUNTY CLERK CANDIDATE,2526 SE COLORADO AVE,TOPEKA,KS,66605,250,,993167806,
208802884,2024,JONI4TN46,1071 HOLLAND RIDGE WAY,LEBANON,TN,37090,500,,923655800,
208802884,2024,JOSH THOMAS FOR DELEGATE,PO BOX 922,GAINESVILLE,VA,20156,1250,,882362450,
208802884,2024,JOYCE CRAIG FOR NH,PO BOX 3893,MANCHESTER,NH,03105,5000,,923571316,
208802884,2024,JUDY JUSTICE FOR BOARD OF EDUCATION,4621 NORWICH ROAD,WILMINGTON,NC,28405,250,,822194534,
208802884,2024,KANNAN FOR VIRGINIA,41767 HEINZ COURT,BRAMBLETON,VA,20148,5000,,331729730,
208802884,2024,KANSANS FOR A DEMOCRATIC HOUSE,PO BOX 2083,TOPEKA,KS,66601,5000,,481078411,
208802884,2024,KANSAS SENATE DEMOCRATS COMMITTEE,PO BOX 1811,TOPEKA,KS,66601,5000,,866121244,
208802884,2024,KATHERINE MCCANN,82 TRILLIUM HILL,MONTPELIER,VT,05602,250,,882331426,
208802884,2024,LENA NIRK 4NH,60 SCENIC DRIVE UNIT 6,GILFORD,NH,03249,500,,934677107,
208802884,2024,LISA HENRY FOR MOUNTAIN VIEW WHISMAN SCHOOL BOARD 2024,555 BORANDA COURT,MOUNTAIN VIEW,CA,94040,250,,993441219,
208802884,2024,MAAHS FOR CITY COUNCIL 2024,249 EAST OCEAN BLVD 670,LONG BEACH,CA,90802,500,,993186631,
208802884,2024,MAINE HOUSE DEMOCRATIC CAMPAIGN COMMITTEE,PO BOX 2021,AUGUSTA,ME,04338,20000,,222695883,
208802884,2024,MAINE SENATE DEMOCRATIC CAMPAIGN COMMITTEE,PO BOX 2207,AUGUSTA,ME,04338,45000,,010478979,
208802884,2024,MAJORITY FORWARD,PO BOX 1491,JEFFERSON CITY,MO,65102,10000,,814537836,
208802884,2024,MALIA HERMAN FOR TOWNSHIP COMMITTEE,6 SOUTH CRESCENT,MAPLEWOOD,NJ,07040,250,,992321635,
208802884,2024,MARIA FOR 52,125 CARRIAGE ROAD,NORTH BARRINGTON,IL,60010,1000,,364877606,
208802884,2024,MARIAN MATTHEWS FOR HD27 2024,PO BOX 21256,ALBUQUERQUE,NM,87154,3000,,843178321,
208802884,2024,MARSHA S STURDEVANT,5172 STONEHAVEN DRIVE,BIRMINGHAM,AL,35244,250,,923950230,
208802884,2024,MARTHA GUERRERO FOR MAYOR 2024,4931 GIBBONS DRIVE,CARMICHAEL,CA,95608,500,,934275269,
208802884,2024,MARTIN HICKEY FOR SENATE DISTRICT 20 (2024),6119 BUFFALO GRASS CT NE,ALBUQUERQUE,NM,87111,2500,,842758903,
208802884,2024,MARY BETH CANTY FOR ILLINOIS,14 E NORTHWEST HIGHWAY,ARLINGTON HEIGHTS,IL,60004,1000,,870945495,
208802884,2024,MARY ELLEN FOR HCPS,PO BOX 1911,HENDERSONVILLE,NC,28793,500,,871254571,
208802884,2024,MARYLAND DEMOCRATIC PARTY - ADMINISTRATIVE ACCOUNT,275 WEST STREET 70,ANNAPOLIS,MD,21401,10000,,520908106,
208802884,2024,MATT VILARDEBO FOR SOUTH CAROLINA,106 PEBBLE CREEK CROSSING,FORT MILL,SC,29715,500,,991008561,
208802884,2024,MAX TUCHMAN CAMPAIGN,1742 WEST FLAGLER STREET,MIAMI,FL,33135,1000,,923737902,
208802884,2024,MCDONALD FOR KANSAS,15050 WEST 138TH 4742,OLATHE,KS,66063,500,,934789443,
208802884,2024,MCNALLY FOR INDIANA,275 MEDICAL DRIVE PO BOX 456,CARMEL,IN,46082,1000,,883063737,
208802884,2024,MELANIE LEVESQUE,2 MCDANIELS DRIVE,BROOKLINE,NH,03033,1000,,384313104,
208802884,2024,MEREDITH FOR NEW MEXICO 2024,1412 STAGECOACH LN SE,ALBUQUERQUE,NM,87123,3100,,844896500,
208802884,2024,MEYER FOR DELAWARE,PO BOX 494,HOCKESSIN,DE,19707,1200,,873439157,
208802884,2024,MICHELLE 4 SANDOVAL 2024,656 VALLEY MEADOWS,RIO RANCHO,NM,87144,5000,,881165333,
208802884,2024,MIDDLE OF THE ROAD PAC,PO BOX 4504,OVERLAND PARK,KS,66204,20000,,932003567,
208802884,2024,MIGUELAILLE PIERRE,4164 INVERRARY DRIVE 501,LAUDERHILL,FL,33319,250,,999999999,
208802884,2024,MIKE FOR VERMONT LTD,PO BOX 459,WINOOSKI,VT,05404,1000,,882205938,
208802884,2024,NADARIUS CLARK FOR DELEGATE,PO BOX 829,SUFFOLK,VA,23439,1250,,861399122,
208802884,2024,NATALIE FOR NEW MEXICO,8705 HORACIO PLACE NORTHEAST,ALBUQUERQUE,NM,87111,2500,,811088398,
208802884,2024,NATHAN SMALL FOR STATE HOUSE 2024,1320 FOURTH ST,LAS CRUCES,NM,88005,3000,,811988401,
208802884,2024,NATIONAL DEMOCRATIC COUNTY OFFICIALS,1116 PARK ST NE,WASHINGTON,DC,20002,15000,,522120677,
208802884,2024,NC DEMOCRATIC LEADERSHIP COMMITTEE,301 HILLSBOROUGH STREET SUITE 950,RALEIGH,NC,27603,250000,,832983359,
208802884,2024,NEVADA ASSEMBLY DEMOCRATIC CAUCUS,6675 S TENAYA WAY 200,LAS VEGAS,NV,89113,35000,,880205213,
208802884,2024,NEVADA SENATE DEMOCRATS,3540 W SAHARA AVENUE BOX 263,LAS VEGAS,NV,89102,30000,,880316606,
208802884,2024,NEVADANS FOR KARL CATARATA,3152 JEVONDA AVENUE,HENDERSON,NV,89044,500,,881065927,
208802884,2024,NEW HAMPSHIRE DEMOCRATIC PARTY,105 N STATE STREET,CONCORD,NH,03301,1000,,020125560,
208802884,2024,NEW HAMPSHIRE SENATE DEMOCRATIC CAUCUS,105 NORTH STATE STREET,CONCORD,NH,03301,20000,,020473096,
208802884,2024,NEW MEXICANS FOR SARAH,PO BOX 13114,LAS CRUCES,NM,88013,2500,,994339479,
208802884,2024,NEW MEXICO SENATE DEMOCRATS,313 MOON STREET NORTHEAST,ALBUQUERQUE,NM,87123,30000,,821045511,
208802884,2024,NH HOUSE DEMOCRATIC VICTORY CAMPAIGN COMMITTEE,PO BOX 1292,CONCORD,NH,03302,50000,,141906794,
208802884,2024,NICK BROWN FOR ATTORNEY GENERAL,401 2ND AVENUE SOUTH SUITE 303,SEATTLE,WA,98104,2400,,932152124,
208802884,2024,NICOLE FOR NC,4029 MOORLAND DRIVE,CHARLOTTE,NC,28226,1000,,934916132,
208802884,2024,NYS DEMOCRATIC ASSEMBLY CAMPAIGN COMMITTEE,107 WASHINGTON AVENUE SUITE 1LL,ALBANY,NY,12207,5000,,133041656,
208802884,2024,OUR DEMOCRACY,1742 W FLAGLER STREET,MIAMI,FL,33135,1000,,834150475,
208802884,2024,OUR FUTURE PAC,31 SPRING STREET,BURLINGTON,VT,05401,4480,,999999999,
208802884,2024,PAM4KANSAS,8905 WEST 157TH STREET,OVERLAND PARK,KS,66221,500,,882658464,
208802884,2024,PATEL FOR ASSEMBLY 2024,5445 MADISON AVENUE,SACRAMENTO,CA,95841,500,,921686962,
208802884,2024,PEOPLE FOR LAURA FAVER DIAS,781 WEST TRAIL N,GRAYSLAKE,IL,60030,1000,,874505256,
208802884,2024,PEOPLE FOR POPE (2024),10460 CALLE LEON NW,ALBUQUERQUE,NM,87114,1000,,843070475,
208802884,2024,PEOPLE FOR YASMIN,PO BOX 7437,TACOMA,WA,98417,600,,873173541,
208802884,2024,PHOEBE SHIN VENKAT FOR FOSTER CITY COUNCIL 2024,784 VESPUCCI LANE,FOSTER CITY,CA,94404,500,,990582612,
208802884,2024,PILAR SCHIAVO FOR ASSEMBLY 2024,1700 TRIBUTE ROAD SUITE 201,SACRAMENTO,CA,95815,500,,921563373,
208802884,2024,POSKIN4KS,12924 HOWE DRIVE,LEAWOOD,KS,66209,500,,842678915,
208802884,2024,PROKOP FOR LEGISLATURE,2340 JENNA LANE,LINCOLN,NE,68512,500,,934196734,
208802884,2024,QUICK FOR LEGISLATURE,1019 KENNEDY DRIVE,GRAND ISLAND,NE,68803,500,,474433645,
208802884,2024,RACHEL GRAGE FOR FL HD 16,23 30TH AVENUE SOUTH,JACKSONVILLE BEACH,FL,32250,1000,,934296212,
208802884,2024,RAY NEWMAN,25 CHARLOTTE AVENUE,NASHUA,NH,03064,500,,831235123,
208802884,2024,REBECCA BAUER-KAHAN FOR ASSEMBLY 2024,1700 TRIBUTE ROAD SUITE 201,SACRAMENTO,CA,95815,500,,921094600,
208802884,2024,RE-ELECT ALLISON TANT FOR HD 9,2800 SOUTH ADAMS STREET UNIT 5651,TALLAHASSEE,FL,32314,1000,,861494430,
208802884,2024,ROBIN BARTLEMAN,16427 SAPPHIRE PLACE,WESTON,FL,33331,1000,,843979972,
208802884,2024,SANCHEZ FOR MONTEREY PARK CITY COUNCIL 2024,12501 IMPERIAL HIGHWAY SUITE 200,NORWALK,CA,90650,500,,882856371,
208802884,2024,SARAH 4 OR HOUSE,1600 NW ARTHUR AVENUE,CORVALLIS,OR,97330,1000,,934404000,
208802884,2024,SARAH CENTINEO FOR LEGISLATURE,1709 CHILDS ROAD EAST,BELLEVUE,NE,68005,500,,923767781,
208802884,2024,SCUTARI FOR SENATE,12 CELLAR AVENUE,CLARK,NJ,07066,4000,,223632480,
208802884,2024,SENATE DEMOCRATIC LEADERSHIP FUND,9500 SW BARBUR BOULEVARD SUITE 230,PORTLAND,OR,97219,7000,,204673386,
208802884,2024,SHEA BACKUS COMMITTEE TO ELECT,2251 NORTH RAMPART BLVD 587,LAS VEGAS,NV,89128,1000,,823716164,
208802884,2024,SHELLEY BERKLEY FOR MAYOR,9709 CAMDEN HILLS DR,LAS VEGAS,NV,89135,1000,,921592110,
208802884,2024,SOUTH CAROLINA HOUSE DEMOCRATIC CAUCUS,BLATT BUILDING ROOM 335A PO BOX 120,COLUMBIA,SC,29211,12000,,570969662,
208802884,2024,SUE NEWMAN,25 CHARLOTTE AVENUE,NASHUA,NH,03064,500,,999999999,
208802884,2024,TARA SREEKRISHNAN FOR ASSEMBLY 2024,22215 QUINTERNO COURT,CUPERTINO,CA,95014,500,,934658147,
208802884,2024,TEAM BROADMAN,750 NW CHARBONNEAU STREET SUITE 20,BEND,OR,97703,1000,,933772446,
208802884,2024,TEAM STAVA MURRAY,2136 PRIMROSE LANE,NAPERVILLE,IL,60565,1000,,823081534,
208802884,2024,TENNESSEE HOUSE DEMOCRATIC CAUCUS,425 REP JOHN LEWIS WAY N SUITE 662,NASHVILLE,TN,37243,30000,,620911028,
208802884,2024,THOMAS CHITTENDEN FOR STATE SENATE,1600 DORSET STREET,SOUTH BURLINGTON,VT,05403,500,,850527783,
208802884,2024,TIMOTHY HORRIGAN CAMPAIGN COMMITTEE,7A FACULTY ROAD,DURHAM,NH,03824,500,,262841700,
208802884,2024,TODD ACHILLES FOR IDAHO,PO BOX 8912,BOISE,ID,83707,1000,,934883557,
208802884,2024,TRACY CLARK FOR NC,17 FLAGSHIP COVE,GREENSBORO,NC,27455,500,,994573218,
208802884,2024,VERMONT DEMOCRATIC PARTY,73 MAIN STREET SUITE 400,MONTPELIER,VT,05602,5180,,030199446,
208802884,2024,VICKY FOR NM,PO BOX 16731,ALBUQUERQUE,NM,87191,4800,,934024020,
208802884,2024,VIRGINA FUTURE GENERATIONS PAC,PO BOX 3604,RICHMOND,VA,23235,4000,,883993002,
208802884,2024,VIRGINIA LEGISLATIVE BLACK CAUCUS,PO BOX 15512,RICHMOND,VA,23227,500,,541570027,
208802884,2024,VOTE FOR KATHLEEN 2024,3115 MAY CIRCLE SOUTHEAST,ALBUQUERQUE,NM,87124,2500,,874788517,
208802884,2024,VOTE FOR VALERIE,455 CAROLINA CIRCLE,WINSTON SALEM,NC,27104,500,,934731131,
208802884,2024,VOTE LIZ BERRY,PO BOX 9100,SEATTLE,WA,98109,600,,844023836,
208802884,2024,WARE FOR KANSAS,1444 NORTH PERRY AVENUE,WICHITA,KS,67203,1000,,832729894,
208802884,2024,WASHINGTON SENATE DEMOCRATIC CAMPAIGN,5628 AIRPORT WAY SOUTH SUITE 108,SEATTLE,WA,98108,1200,,462614068,
208802884,2024,WENDY E N THOMAS,10 WILDCAT FALLS DRIVE,MERRIMACK,NH,03054,500,,999999999,
208802884,2024,WILLIAM TARVER CAMPAIGN FUND,70 COTTONWOOD CIRCLE,BATAVIA,IL,60510,500,,880787224,
208802884,2024,ZUCKERMAN FOR VT,PO BOX 9354,SOUTH BURLINGTON,VT,05407,1000,,475674951,
